timestamp, kwh, co2
05-12-2012 00:00, 262.103265985821, 51.1101368672351
06-12-2012 00:00, 261.892231299239, 51.0689851033517
07-12-2012 00:00, 438.440160837132, 85.4958313632407
08-12-2012 00:00, 521.931464712273, 101.776635618893
09-12-2012 00:00, 565.25679792238, 110.225075594864
10-12-2012 00:00, 529.273562035891, 103.208344596999
11-12-2012 00:00, 386.97684920651, 75.4604855952695
12-12-2012 00:00, 467.389398645696, 91.1409327359108
13-12-2012 00:00, 546.975261264334, 106.660175946545
14-12-2012 00:00, 502.340247030219, 97.9563481708928
15-12-2012 00:00, 560.664761773062, 109.329628545747
16-12-2012 00:00, 563.358350385858, 109.854878325242
17-12-2012 00:00, 321.021507013584, 62.5991938676489
18-12-2012 00:00, 254.638813129805, 49.6545685603119
19-12-2012 00:00, 473.501001758002, 92.3326953428104
20-12-2012 00:00, 553.43437915644, 107.919703935506
21-12-2012 00:00, 398.30549097453, 77.6695707400334
22-12-2012 00:00, 400.896699277097, 78.1748563590339
23-12-2012 00:00, 398.527438352964, 77.7128504788279
24-12-2012 00:00, 361.400932404658, 70.4731818189083
25-12-2012 00:00, 430.545420731231, 83.95635704259
26-12-2012 00:00, 287.995832565542, 56.1591873502808
27-12-2012 00:00, 264.873807650491, 51.6503924918457
28-12-2012 00:00, 219.199606081143, 42.7439231858229
29-12-2012 00:00, 424.453660197556, 82.7684637385234
30-12-2012 00:00, 302.445013543122, 58.9767776409089
31-12-2012 00:00, 550.512277706594, 107.349894152786
01-01-2013 00:00, 447.957295101981, 87.3516725448863
02-01-2013 00:00, 437.680722325344, 85.3477408534421
03-01-2013 00:00, 319.760708338462, 62.3533381260001
04-01-2013 00:00, 503.411610479109, 98.1652640434263
05-01-2013 00:00, 574.231685446741, 111.975178662114
06-01-2013 00:00, 474.601121693071, 92.5472187301488
07-01-2013 00:00, 540.194022015463, 105.337834293015
08-01-2013 00:00, 415.189342273476, 80.9619217433278
09-01-2013 00:00, 431.652285163754, 84.1721956069321
10-01-2013 00:00, 420.345819448388, 81.9674347924356
11-01-2013 00:00, 398.032718557366, 77.6163801186864
12-01-2013 00:00, 453.148122182026, 88.363883825495
13-01-2013 00:00, 304.924455805597, 59.4602688820915
14-01-2013 00:00, 163.203674989493, 31.8247166229511
15-01-2013 00:00, 244.578632342877, 47.692833306861
16-01-2013 00:00, 373.35931601105, 72.8050666221548
17-01-2013 00:00, 305.212955670903, 59.5165263558261
18-01-2013 00:00, 434.431782614994, 84.7141976099239
19-01-2013 00:00, 399.045523849001, 77.8138771505552
20-01-2013 00:00, 453.945300601504, 88.5193336172933
21-01-2013 00:00, 459.335151341833, 89.5703545116574
22-01-2013 00:00, 490.062091897413, 95.5621079199956
23-01-2013 00:00, 432.192570495946, 84.2775512467094
24-01-2013 00:00, 314.409479449308, 61.309848492615
25-01-2013 00:00, 436.483877032368, 85.1143560213119
26-01-2013 00:00, 501.387245312718, 97.7705128359801
27-01-2013 00:00, 485.03653604755, 94.5821245292723
28-01-2013 00:00, 507.206307638608, 98.9052299895285
29-01-2013 00:00, 500.732230472449, 97.6427849421276
30-01-2013 00:00, 475.273182182812, 92.6782705256482
31-01-2013 00:00, 449.722555527318, 87.6958983278269
01-02-2013 00:00, 422.386457748183, 82.3653592608957
02-02-2013 00:00, 425.899611586803, 83.0504242594265
03-02-2013 00:00, 408.33391224175, 79.6251128871413
04-02-2013 00:00, 158.695797618809, 30.9456805356678
05-02-2013 00:00, 315.708685777121, 61.5631937265387
06-02-2013 00:00, 427.625369367528, 83.386947026668
07-02-2013 00:00, 433.474560280164, 84.527539254632
08-02-2013 00:00, 453.766750495574, 88.484516346637
09-02-2013 00:00, 493.573049367336, 96.2467446266304
10-02-2013 00:00, 502.695936838582, 98.0257076835236
11-02-2013 00:00, 397.256151452831, 77.4649495333021
12-02-2013 00:00, 381.973972049321, 74.4849245496176
13-02-2013 00:00, 310.96935613395, 60.6390244461203
14-02-2013 00:00, 473.103470406896, 92.2551767293446
15-02-2013 00:00, 401.50813689056, 78.2940866936593
16-02-2013 00:00, 451.674412396676, 88.0765104173518
17-02-2013 00:00, 402.305318183267, 78.449537045737
18-02-2013 00:00, 449.111923663001, 87.5768251142852
19-02-2013 00:00, 467.756030302514, 91.2124259089902
20-02-2013 00:00, 459.818366699817, 89.6645815064643
21-02-2013 00:00, 461.297048690084, 89.9529244945664
22-02-2013 00:00, 340.901155745266, 66.4757253703268
23-02-2013 00:00, 478.918515553319, 93.3891105328973
24-02-2013 00:00, 485.70854780601, 94.7131668221719
25-02-2013 00:00, 455.276085671763, 88.7788367059938
26-02-2013 00:00, 478.53000341287, 93.3133506655096
27-02-2013 00:00, 427.225585766863, 83.3089892245382
28-02-2013 00:00, 438.244759665676, 85.4577281348068
01-03-2013 00:00, 428.379823032592, 83.5340654913555
02-03-2013 00:00, 342.431359641191, 66.7741151300323
03-03-2013 00:00, 330.750927821983, 64.4964309252866
04-03-2013 00:00, 334.930544221165, 65.3114561231272
05-03-2013 00:00, 363.413367840264, 70.8656067288514
06-03-2013 00:00, 358.003002457705, 69.8105854792524
07-03-2013 00:00, 418.360056987206, 81.5802111125051
08-03-2013 00:00, 448.096040407616, 87.3787278794852
09-03-2013 00:00, 378.692580590707, 73.8450532151878
10-03-2013 00:00, 441.480814900457, 86.088758905589
11-03-2013 00:00, 428.431311213142, 83.5441056865626
12-03-2013 00:00, 415.989917629173, 81.1180339376888
13-03-2013 00:00, 419.708920615094, 81.8432395199433
14-03-2013 00:00, 404.148278752675, 78.8089143567717
15-03-2013 00:00, 338.09739010406, 65.9289910702917
16-03-2013 00:00, 278.941979469045, 54.3936859964638
17-03-2013 00:00, 139.325194858176, 27.1684129973443
18-03-2013 00:00, 218.911566726621, 42.687755511691
19-03-2013 00:00, 239.824164230685, 46.7657120249835
18-07-2013 00:00, 124.057536935345, 24.1912197023923
19-07-2013 00:00, 173.772788175601, 33.8856936942422
20-07-2013 00:00, 133.575830939653, 26.0472870332323
21-07-2013 00:00, 160.625647866986, 31.3220013340623
22-07-2013 00:00, 162.76634268531, 31.7394368236355
23-07-2013 00:00, 106.168888885139, 20.7029333326022
24-07-2013 00:00, 78.3626507617422, 15.2807168985397
25-07-2013 00:00, 216.422095588209, 42.2023086397008
26-07-2013 00:00, 190.923641923996, 37.2301101751791
27-07-2013 00:00, 186.720021385938, 36.4104041702578
28-07-2013 00:00, 215.895891308962, 42.0996988052476
29-07-2013 00:00, 250.392731117604, 48.8265825679327
30-07-2013 00:00, 255.359556969435, 49.7951136090398
31-07-2013 00:00, 180.683329076586, 35.2332491699343
01-08-2013 00:00, 134.601259232185, 26.247245550276
02-08-2013 00:00, 84.864328613247, 16.5485440795832
03-08-2013 00:00, 175.539921988848, 34.2302847878254
04-08-2013 00:00, 126.80524553401, 24.7270228791319
05-08-2013 00:00, 178.667183982297, 34.8401008765479
06-08-2013 00:00, 227.158782132818, 44.2959625158994
07-08-2013 00:00, 196.156980426092, 38.250611183088
08-08-2013 00:00, 202.068776489529, 39.4034114154582
09-08-2013 00:00, 244.491811152207, 47.6759031746804
10-08-2013 00:00, 107.267128602311, 20.9170900774507
11-08-2013 00:00, 105.285729533244, 20.5307172589826
12-08-2013 00:00, 157.818652707615, 30.774637277985
13-08-2013 00:00, 216.137532634774, 42.1468188637809
14-08-2013 00:00, 219.629162843281, 42.8276867544398
15-08-2013 00:00, 231.890435379248, 45.2186348989534
16-08-2013 00:00, 170.950621542278, 33.3353712007442
17-08-2013 00:00, 187.7324149209, 36.6078209095755
18-08-2013 00:00, 215.45026261659, 42.0128012102351
19-08-2013 00:00, 234.419932478679, 45.7118868333425
20-08-2013 00:00, 253.713009623884, 49.4740368766575
21-08-2013 00:00, 158.037117331706, 30.8172378796828
22-08-2013 00:00, 220.14871888806, 42.9290001831717
23-08-2013 00:00, 221.022980406257, 43.0994811792201
24-08-2013 00:00, 260.042624503473, 50.7083117781772
25-08-2013 00:00, 190.886089659561, 37.2227874836143
26-08-2013 00:00, 193.92975801704, 37.8163028133228
27-08-2013 00:00, 274.646638915327, 53.5560945884889
28-08-2013 00:00, 248.161324846389, 48.3914583450459
29-08-2013 00:00, 115.832573939796, 22.5873519182602
30-08-2013 00:00, 195.162704995867, 38.056727474194
31-08-2013 00:00, 323.555934781155, 63.0934072823253
01-09-2013 00:00, 302.195416019856, 58.9281061238719
02-09-2013 00:00, 314.883610408506, 61.4023040296587
03-09-2013 00:00, 345.655337844982, 67.4027908797715
04-09-2013 00:00, 118.487235869934, 23.1050109946372
05-09-2013 00:00, 246.156200258575, 48.0004590504222
06-09-2013 00:00, 356.41796446149, 69.5015030699905
07-09-2013 00:00, 231.731966445892, 45.1877334569489
08-09-2013 00:00, 263.950108607963, 51.4702711785528
09-09-2013 00:00, 327.515750576228, 63.8655713623644
10-09-2013 00:00, 252.155539221211, 49.1703301481361
11-09-2013 00:00, 149.703241151844, 29.1921320246096
12-09-2013 00:00, 181.590085898175, 35.4100667501441
13-09-2013 00:00, 354.178947057007, 69.0648946761163
14-09-2013 00:00, 361.194632669389, 70.4329533705309
15-09-2013 00:00, 317.001573560484, 61.8153068442945
16-09-2013 00:00, 356.359414130419, 69.4900857554318
17-09-2013 00:00, 286.7042747585, 55.9073335779075
18-09-2013 00:00, 465.358078556972, 90.7448253186096
19-09-2013 00:00, 233.485889647441, 45.529748481251
20-09-2013 00:00, 191.234649036288, 37.2907565620762
21-09-2013 00:00, 106.367850575479, 20.7417308622185
22-09-2013 00:00, 261.049921131594, 50.9047346206609
23-09-2013 00:00, 305.075921995432, 59.4898047891092
24-09-2013 00:00, 94.6044471024436, 18.4478671849765
25-09-2013 00:00, 181.181539889779, 35.3304002785069
26-09-2013 00:00, 313.67961535271, 61.1675249937786
27-09-2013 00:00, 342.420870425773, 66.7720697330257
28-09-2013 00:00, 342.58421072388, 66.8039210911565
29-09-2013 00:00, 285.293573809515, 55.6322468928555
30-09-2013 00:00, 259.463252655809, 50.5953342678827
01-10-2013 00:00, 425.580091632534, 82.9881178683441
02-10-2013 00:00, 416.633979793059, 81.2436260596466
03-10-2013 00:00, 328.874129166752, 64.1304551875167
04-10-2013 00:00, 299.100078428283, 58.3245152935151
05-10-2013 00:00, 320.947519879362, 62.5847663764756
06-10-2013 00:00, 362.681021259519, 70.7227991456061
07-10-2013 00:00, 323.194142817043, 63.0228578493234
08-10-2013 00:00, 212.601168006806, 41.4572277613272
09-10-2013 00:00, 231.534685718937, 45.1492637151928
10-10-2013 00:00, 381.173925522303, 74.3289154768491
11-10-2013 00:00, 127.917701027414, 24.9439517003457
12-10-2013 00:00, 360.353394299996, 70.2689118884993
13-10-2013 00:00, 402.444137056226, 78.4766067259641
14-10-2013 00:00, 235.830184844256, 45.98688604463
15-10-2013 00:00, 225.811103546169, 44.0331651915029
16-10-2013 00:00, 422.155852412356, 82.3203912204093
17-10-2013 00:00, 456.245181966871, 88.9678104835398
18-10-2013 00:00, 419.781979966946, 81.8574860935545
19-10-2013 00:00, 459.2202366325, 89.5479461433374
20-10-2013 00:00, 500.232517198204, 97.5453408536499
21-10-2013 00:00, 418.122590159797, 81.5339050811604
22-10-2013 00:00, 233.483025831149, 45.529190037074
23-10-2013 00:00, 319.084671739216, 62.2215109891472
24-10-2013 00:00, 356.328346458288, 69.4840275593662
25-10-2013 00:00, 277.985973344166, 54.2072648021125
26-10-2013 00:00, 534.788904583223, 104.283836393729
27-10-2013 00:00, 469.272348133631, 91.508107886058
28-10-2013 00:00, 510.777609440024, 99.6016338408046
29-10-2013 00:00, 498.07244012879, 97.124125825114
30-10-2013 00:00, 458.804525910767, 89.4668825525996
31-10-2013 00:00, 346.366755098518, 67.541517244211
01-11-2013 00:00, 441.027810434769, 86.00042303478
02-11-2013 00:00, 529.917913130469, 103.333993060442
03-11-2013 00:00, 444.182801118182, 86.6156462180454
04-11-2013 00:00, 507.216100571898, 98.90713961152
05-11-2013 00:00, 358.405553363846, 69.88908290595
06-11-2013 00:00, 285.370794205346, 55.6473048700424
07-11-2013 00:00, 315.991886384599, 61.6184178449968
08-11-2013 00:00, 561.123267895004, 109.419037239526
09-11-2013 00:00, 171.615874164847, 33.4650954621452
10-11-2013 00:00, 423.297085375803, 82.5429316482815
11-11-2013 00:00, 414.321003244942, 80.7925956327636
12-11-2013 00:00, 373.358437146235, 72.8048952435159
13-11-2013 00:00, 532.397429111038, 103.817498676652
14-11-2013 00:00, 506.209144005368, 98.7107830810467
14-01-2014 00:00, 551.487518647279, 107.54006613622
15-01-2014 00:00, 591.197725349581, 115.283556443168
16-01-2014 00:00, 357.305451129158, 69.6745629701858
17-01-2014 00:00, 541.013711994106, 105.497673838851
18-01-2014 00:00, 568.346853271206, 110.827636387885
19-01-2014 00:00, 561.914508118261, 109.573329083061
20-01-2014 00:00, 231.392211523805, 45.121481247142
21-01-2014 00:00, 243.07576403041, 47.39977398593
22-01-2014 00:00, 403.137478010023, 78.6118082119544
23-01-2014 00:00, 555.210901070183, 108.266125708686
24-01-2014 00:00, 577.246884384037, 112.563142454887
25-01-2014 00:00, 601.845906048917, 117.359951679539
26-01-2014 00:00, 198.768446983115, 38.7598471617075
27-01-2014 00:00, 486.05576869881, 94.780874896268
28-01-2014 00:00, 569.232348950826, 111.000308045411
29-01-2014 00:00, 604.735371179475, 117.923397379998
30-01-2014 00:00, 538.71725128694, 105.049864000953
31-01-2014 00:00, 450.85352333322, 87.9164370499779
01-02-2014 00:00, 492.16303382671, 95.9717915962085
02-02-2014 00:00, 551.335926658926, 107.510505698491
03-02-2014 00:00, 610.74635589982, 119.095539400465
04-02-2014 00:00, 474.456449504834, 92.5190076534427
05-02-2014 00:00, 415.242204151236, 80.972229809491
06-02-2014 00:00, 458.102618004115, 89.3300105108025
07-02-2014 00:00, 331.630143826164, 64.6678780461019
08-02-2014 00:00, 362.679293426402, 70.7224622181484
09-02-2014 00:00, 397.422073692646, 77.4973043700661
10-02-2014 00:00, 359.211307849426, 70.046205030638
11-02-2014 00:00, 392.891611592726, 76.6138642605815
12-02-2014 00:00, 439.829380501386, 85.7667291977703
13-02-2014 00:00, 453.344182357268, 88.4021155596672
14-02-2014 00:00, 427.701098799721, 83.4017142659456
15-02-2014 00:00, 536.125963887014, 104.544562957968
16-02-2014 00:00, 595.78781732208, 116.178624377806
17-02-2014 00:00, 558.498883195972, 108.907282223214
18-02-2014 00:00, 450.274774584467, 87.803581043971
19-02-2014 00:00, 396.278932215048, 77.2743917819343
20-02-2014 00:00, 484.855256328948, 94.546774984145
21-02-2014 00:00, 486.987519525336, 94.9625663074405
22-02-2014 00:00, 348.800082797384, 68.0160161454899
23-02-2014 00:00, 511.883972829288, 99.8173747017111
24-02-2014 00:00, 595.420418586179, 116.106981624305
25-02-2014 00:00, 485.156920994895, 94.6055995940044
26-02-2014 00:00, 457.280006901084, 89.1696013457114
27-02-2014 00:00, 541.822553801454, 105.655397991283
28-02-2014 00:00, 443.901837646925, 86.5608583411504
01-03-2014 00:00, 565.522347518213, 110.276857766052
02-03-2014 00:00, 497.843348103362, 97.0794528801556
03-03-2014 00:00, 418.434507197, 81.5947289034149
04-03-2014 00:00, 426.335956128046, 83.1355114449689
05-03-2014 00:00, 343.391592021226, 66.9613604441391
06-03-2014 00:00, 504.832529445981, 98.4423432419664
07-03-2014 00:00, 586.301478878198, 114.328788381249
08-03-2014 00:00, 464.862587392432, 90.6482045415242
09-03-2014 00:00, 481.849713177396, 93.9606940695922
10-03-2014 00:00, 521.340588212727, 101.661414701482
11-03-2014 00:00, 449.195440293851, 87.5931108573009
12-03-2014 00:00, 432.796155284069, 84.3952502803934
13-03-2014 00:00, 443.906773828885, 86.5618208966326
14-03-2014 00:00, 403.45973038831, 78.6746474257204
15-11-2013 00:00, 568.748041875994, 110.905868165819
16-11-2013 00:00, 452.138866461042, 88.1670789599031
17-11-2013 00:00, 401.360789942515, 78.2653540387904
18-11-2013 00:00, 501.169933743778, 97.7281370800368
19-11-2013 00:00, 475.68537977066, 92.7586490552787
20-11-2013 00:00, 510.835822277836, 99.6129853441781
21-11-2013 00:00, 526.54230799131, 102.675750058305
22-11-2013 00:00, 537.465695941795, 104.80581070865
23-11-2013 00:00, 599.275790477842, 116.858779143179
24-11-2013 00:00, 604.298220055047, 117.838152910734
25-11-2013 00:00, 487.21361636961, 95.0066551920739
26-11-2013 00:00, 275.14261136487, 53.6528092161497
27-11-2013 00:00, 273.974061642573, 53.4249420203018
28-11-2013 00:00, 335.951981236867, 65.510636341189
29-11-2013 00:00, 531.08525109198, 103.561623962936
30-11-2013 00:00, 385.520795142122, 75.1765550527138
01-12-2013 00:00, 583.615642060168, 113.805050201733
02-12-2013 00:00, 656.32346701325, 127.983076067584
03-12-2013 00:00, 461.357811342906, 89.9647732118668
04-12-2013 00:00, 211.43818836837, 41.2304467318321
05-12-2013 00:00, 237.707755027464, 46.3530122303554
06-12-2013 00:00, 398.630282251238, 77.7329050389914
07-12-2013 00:00, 386.771335034362, 75.4204103317005
08-12-2013 00:00, 467.376252982706, 91.1383693316276
09-12-2013 00:00, 498.862933632439, 97.2782720583257
10-12-2013 00:00, 449.967168343358, 87.7435978269548
11-12-2013 00:00, 400.410166789712, 78.0799825239939
12-12-2013 00:00, 523.682336217146, 102.118055562343
13-12-2013 00:00, 476.188688280918, 92.856794214779
14-12-2013 00:00, 560.931139656048, 109.381572232929
15-12-2013 00:00, 582.254669476332, 113.539660547885
16-12-2013 00:00, 534.325586743318, 104.193489414947
17-12-2013 00:00, 573.347600220005, 111.802782042901
18-12-2013 00:00, 495.087304115778, 96.5420243025768
19-12-2013 00:00, 509.916773769297, 99.433770885013
20-12-2013 00:00, 646.528025057048, 126.072964886124
21-12-2013 00:00, 515.789283942792, 100.578910368844
22-12-2013 00:00, 584.121812004349, 113.903753340848
23-12-2013 00:00, 597.802449222142, 116.571477598318
24-12-2013 00:00, 268.468822876529, 52.3514204609231
25-12-2013 00:00, 390.00772766379, 76.051506894439
26-12-2013 00:00, 403.345585461923, 78.6523891650751
27-12-2013 00:00, 364.29780060943, 71.038071118839
28-12-2013 00:00, 315.155109997051, 61.455246449425
29-12-2013 00:00, 279.619720254902, 54.525845449706
30-12-2013 00:00, 413.821778466361, 80.6952468009404
31-12-2013 00:00, 617.647998409101, 120.441359689775
01-01-2014 00:00, 404.020194008664, 78.7839378316895
02-01-2014 00:00, 510.982501224252, 99.641587738729
03-01-2014 00:00, 372.158906663284, 72.5709867993404
04-01-2014 00:00, 461.168059864703, 89.9277716736171
05-01-2014 00:00, 331.163199478218, 64.5768238982526
06-01-2014 00:00, 623.763652223898, 121.63391218366
07-01-2014 00:00, 490.032530191848, 95.5563433874104
08-01-2014 00:00, 519.697349980692, 101.340983246235
09-01-2014 00:00, 419.933316613694, 81.8869967396703
10-01-2014 00:00, 535.020443128397, 104.328986410037
11-01-2014 00:00, 495.329832838206, 96.5893174034502
12-01-2014 00:00, 411.748616161408, 80.2909801514746
13-01-2014 00:00, 462.070653476351, 90.1037774278885
15-03-2014 00:00, 170.535009542688, 33.2543268608241
16-03-2014 00:00, 267.888171813351, 52.2381935036035
17-03-2014 00:00, 464.871803333656, 90.6500016500628
18-03-2014 00:00, 332.327366612186, 64.8038364893762
19-03-2014 00:00, 453.609366106065, 88.4538263906827
20-03-2014 00:00, 433.458586227857, 84.5244243144322
21-03-2014 00:00, 452.43056508089, 88.2239601907736
22-03-2014 00:00, 428.07016677155, 83.4736825204523
23-03-2014 00:00, 382.219849754168, 74.5328707020628
24-03-2014 00:00, 458.215055475659, 89.3519358177535
25-03-2014 00:00, 352.24357719906, 68.6874975538168
26-03-2014 00:00, 518.221346058278, 101.053162481364
27-03-2014 00:00, 471.971058400286, 92.0343563880557
28-03-2014 00:00, 479.300805175274, 93.4636570091784
29-03-2014 00:00, 351.242900086942, 68.4923655169536
30-03-2014 00:00, 382.361298787284, 74.5604532635203
31-03-2014 00:00, 455.561469800779, 88.8344866111519
01-04-2014 00:00, 470.498245777762, 91.7471579266637
02-04-2014 00:00, 419.949441258609, 81.8901410454289
03-04-2014 00:00, 377.798628679167, 73.6707325924376
04-04-2014 00:00, 463.269650037014, 90.3375817572176
05-04-2014 00:00, 469.061307292558, 91.4669549220488
06-04-2014 00:00, 396.706896451883, 77.3578448081171
07-04-2014 00:00, 351.171623031686, 68.4784664911789
08-04-2014 00:00, 237.980996838492, 46.406294383506
09-04-2014 00:00, 212.587249791418, 41.4545137093266
10-04-2014 00:00, 223.080640850844, 43.5007249659146
11-04-2014 00:00, 202.74427121006, 39.5351328859618
12-04-2014 00:00, 321.95312546497, 62.7808594656691
13-04-2014 00:00, 295.378795584744, 57.5988651390251
14-04-2014 00:00, 175.909851680214, 34.3024210776416
15-04-2014 00:00, 291.078593920182, 56.7603258144356
16-04-2014 00:00, 159.584595161823, 31.1189960565556
17-04-2014 00:00, 125.262504908983, 24.4261884572518
18-04-2014 00:00, 347.260198430207, 67.7157386938904
19-04-2014 00:00, 290.637017231168, 56.6742183600778
20-04-2014 00:00, 258.956472632632, 50.4965121633633
21-04-2014 00:00, 414.369666966974, 80.8020850585599
22-04-2014 00:00, 348.060131856735, 67.8717257120634
23-04-2014 00:00, 400.274089413382, 78.0534474356094
24-04-2014 00:00, 199.355580136154, 38.8743381265501
25-04-2014 00:00, 281.842607944425, 54.9593085491629
26-04-2014 00:00, 353.159934540936, 68.8661872354825
27-04-2014 00:00, 352.490130083719, 68.7355753663251
28-04-2014 00:00, 320.919660885463, 62.5793338726653
29-04-2014 00:00, 285.670515627264, 55.7057505473164
30-04-2014 00:00, 373.31033540674, 72.7955154043143
01-05-2014 00:00, 399.933682233982, 77.9870680356266
02-05-2014 00:00, 345.585449569533, 67.3891626660589
03-05-2014 00:00, 300.569729989408, 58.6110973479346
04-05-2014 00:00, 313.761239985928, 61.183441797256
05-05-2014 00:00, 77.9548513533401, 15.2011960139013
06-05-2014 00:00, 317.544687918931, 61.9212141441915
07-05-2014 00:00, 261.718178278374, 51.0350447642829
08-05-2014 00:00, 273.3992141321, 53.3128467557595
09-05-2014 00:00, 300.590018335923, 58.6150535755051
10-05-2014 00:00, 329.186951826336, 64.1914556061356
11-05-2014 00:00, 386.664625648914, 75.3996020015382
12-05-2014 00:00, 286.549110426056, 55.8770765330808
13-05-2014 00:00, 261.851414107601, 51.0610257509822
14-05-2014 00:00, 191.448315955038, 37.3324216112324
15-05-2014 00:00, 248.314178189142, 48.4212647468826
16-05-2014 00:00, 398.138700124207, 77.6370465242204
17-05-2014 00:00, 303.256007415255, 59.1349214459748
18-05-2014 00:00, 309.528518204487, 60.358061049875
19-05-2014 00:00, 323.788277447794, 63.1387141023198
20-05-2014 00:00, 274.300832717053, 53.4886623798254
21-05-2014 00:00, 191.453748191985, 37.333480897437
22-05-2014 00:00, 185.570042868004, 36.1861583592607
23-05-2014 00:00, 176.472078003553, 34.4120552106929
24-05-2014 00:00, 183.923119729994, 35.8650083473489
25-05-2014 00:00, 234.277009383968, 45.6840168298738
26-05-2014 00:00, 288.671794733846, 56.2909999731
27-05-2014 00:00, 390.293504573134, 76.1072333917611
28-05-2014 00:00, 299.288311517304, 58.3612207458743
29-05-2014 00:00, 133.426115616226, 26.0180925451641
30-05-2014 00:00, 147.434204409766, 28.7496698599044
31-05-2014 00:00, 361.296301217844, 70.4527787374796
01-06-2014 00:00, 328.130629432227, 63.9854727392843
02-06-2014 00:00, 207.187472297095, 40.4015570979335
03-06-2014 00:00, 248.291480608069, 48.4168387185736
04-06-2014 00:00, 346.45565312308, 67.5588523590006
05-06-2014 00:00, 237.654806785374, 46.3426873231479
06-06-2014 00:00, 252.21542797583, 49.1820084552869
07-06-2014 00:00, 224.324545136456, 43.7432863016088
08-06-2014 00:00, 216.343817546974, 42.18704442166
09-06-2014 00:00, 62.924493991945, 12.2702763284293
10-06-2014 00:00, 24.0052600248622, 4.68102570484812
11-06-2014 00:00, 119.785633674895, 23.3581985666046
12-06-2014 00:00, 152.195916157286, 29.6782036506708
13-06-2014 00:00, 378.352542894471, 73.7787458644218
14-06-2014 00:00, 390.588593432085, 76.1647757192566
15-06-2014 00:00, 256.212482340406, 49.9614340563792
16-06-2014 00:00, 97.7784107868677, 19.0667901034392
17-06-2014 00:00, 203.789275056919, 39.7389086360992
18-06-2014 00:00, 244.538458583492, 47.684999423781
19-06-2014 00:00, 294.636542030405, 57.454125695929
20-06-2014 00:00, 351.905821784412, 68.6216352479603
21-06-2014 00:00, 226.242821400896, 44.1173501731748
22-06-2014 00:00, 261.231587246412, 50.9401595130504
23-06-2014 00:00, 367.606888339116, 71.6833432261276
24-06-2014 00:00, 202.285474183779, 39.445667465837
25-06-2014 00:00, 57.2231159478201, 11.1585076098249
26-06-2014 00:00, 235.836746432156, 45.9881655542705
27-06-2014 00:00, 253.119420206562, 49.3582869402797
28-06-2014 00:00, 418.191800134367, 81.5474010262016
29-06-2014 00:00, 328.55379784001, 64.0679905788018
30-06-2014 00:00, 58.3621428823935, 11.3806178620667
01-07-2014 00:00, 230.622946065962, 44.9714744828626
02-07-2014 00:00, 265.222477766622, 51.7183831644913
03-07-2014 00:00, 413.718632081395, 80.6751332558721
04-07-2014 00:00, 445.633044650801, 86.8984437069062
05-07-2014 00:00, 355.816471130868, 69.3842118705193
06-07-2014 00:00, 385.639372683925, 75.1996776733654
07-07-2014 00:00, 300.026232400288, 58.5051153180562
08-07-2014 00:00, 283.156414575183, 55.2155008421608
09-07-2014 00:00, 126.525903832323, 24.672551247303
10-07-2014 00:00, 253.005847914447, 49.3361403433172
11-07-2014 00:00, 226.722142429574, 44.210817773767
12-07-2014 00:00, 94.1979477471221, 18.3685998106888
10-11-2014 00:00, 918.224069562118, 179.053693564613
11-11-2014 00:00, 712.406579974667, 138.91928309506
12-11-2014 00:00, 853.648336337808, 166.461425585873
13-11-2014 00:00, 828.315543561912, 161.521530994573
14-11-2014 00:00, 858.539768907694, 167.415254937
15-11-2014 00:00, 668.712455218932, 130.398928767692
16-11-2014 00:00, 1043.66375294419, 203.514431824117
17-11-2014 00:00, 317.632025654517, 61.9382450026307
18-11-2014 00:00, 1086.244674976, 211.817711620321
19-11-2014 00:00, 864.785216508994, 168.633117219254
20-11-2014 00:00, 947.476509598122, 184.757919371634
21-11-2014 00:00, 852.231766117764, 166.185194392964
22-11-2014 00:00, 428.276044565865, 83.5138286903436
23-11-2014 00:00, 993.676799653193, 193.766975932373
24-11-2014 00:00, 846.597527091723, 165.086517782886
25-11-2014 00:00, 445.407905338654, 86.8545415410376
26-11-2014 00:00, 946.556663477631, 184.578549378138
27-11-2014 00:00, 906.412131592132, 176.750365660466
28-11-2014 00:00, 637.359484039141, 124.285099387633
29-11-2014 00:00, 1066.73540956768, 208.013404865698
30-11-2014 00:00, 940.088993693114, 183.317353770157
01-12-2014 00:00, 776.993036084524, 151.513642036482
02-12-2014 00:00, 752.287757440559, 146.696112700909
03-12-2014 00:00, 888.342431741964, 173.226774189683
04-12-2014 00:00, 705.596891645842, 137.591393870939
05-12-2014 00:00, 632.696687351658, 123.375854033573
06-12-2014 00:00, 746.866038339438, 145.63887747619
07-12-2014 00:00, 648.643936125683, 126.485567544508
08-12-2014 00:00, 929.002905406988, 181.155566554363
09-12-2014 00:00, 518.078703781724, 101.025347237436
10-12-2014 00:00, 496.560560702891, 96.8293093370638
11-12-2014 00:00, 624.523099116822, 121.78200432778
12-12-2014 00:00, 502.983269246601, 98.0817375030873
13-12-2014 00:00, 547.681205683157, 106.797835108216
14-12-2014 00:00, 721.746639089268, 140.740594622407
15-12-2014 00:00, 1017.89288579045, 198.489112729138
16-12-2014 00:00, 1005.60388800688, 196.092758161342
17-12-2014 00:00, 453.247116617037, 88.3831877403222
18-12-2014 00:00, 564.610805448902, 110.099107062536
